"node_id","label","node_type","layer","source_table","source_id","description","instrument","article","sector","implementation_domain","actor_type","government_level","normative_hierarchy","anchoring_level","gap_type","confidence_level","review_status","notes"
"PA_ART04_010","PA Article 4 — surveillance","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART04_010","Each Party shall develop, strengthen and maintain capacities for surveillance, risk assessment and prevention of vector-…","WHO Pandemic Agreement","Article 4","","public health surveillance","","","","","","","","Adopted text; may require dedicated surveillance programmes and inter-agency coordination"
"PA_ART04_011","PA Article 4 — preparedness","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART04_011","Each Party shall implement laboratory biological risk management, including biosafety and biosecurity training and pract…","WHO Pandemic Agreement","Article 4","","laboratories","","","","","","","","Adopted text; requires legal and regulatory framework for biosafety, biosecurity and dangerous goods transport"
"PA_ART04_012","PA Article 4 — prevention","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART04_012","Each Party shall take measures to address public health risks associated with AMR, including facilitating affordable and…","WHO Pandemic Agreement","Article 4","","legal and regulatory framework","","","","","","","","Adopted text; AMR obligations may require national action plans and prescription/dispensing regulatory frameworks"
"PA_ART05_001","PA Article 5 — One Health","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART05_001","Parties shall promote a One Health approach for pandemic prevention, preparedness and response that is coherent, integra…","WHO Pandemic Agreement","Article 5","","One Health governance","","","","","","","","Adopted text; promotes One Health as a cross-sectoral governance requirement; may require establishing legal basis for O…"
"PA_ART05_002","PA Article 5 — One Health","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART05_002","Parties shall take measures to identify and address drivers of pandemics and emergence of infectious diseases at the hum…","WHO Pandemic Agreement","Article 5","","One Health governance","","","","","","","","Adopted text; cross-sectoral measures require institutional basis; domestic legislation for inter-agency coordination ma…"
"PA_ART05_003","PA Article 5 — One Health","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART05_003","Each Party shall develop, implement and review relevant national policies and strategies that reflect a One Health appro…","WHO Pandemic Agreement","Article 5","","One Health governance","","","","","","","","Adopted text; requires ratification/implementation review; policy and strategy development may require formal inter-inst…"
"PA_ART05_004","PA Article 5 — health workforce","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART05_004","Parties shall promote or establish joint training and continuing education programmes for the workforce at the human-ani…","WHO Pandemic Agreement","Article 5","","One Health governance","","","","","","","","Adopted text; joint training may require inter-ministerial coordination and budgetary planning; can often be achieved ad…"
"PA_ART06_001","PA Article 6 — health systems","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART06_001","Each Party, within the means and resources at its disposal, shall develop, strengthen and maintain a resilient health sy…","WHO Pandemic Agreement","Article 6","","health system strengthening","","","","","","","","Adopted text; health system resilience obligation is broad; may require legislative framework for pandemic-specific heal…"
"PA_ART06_002","PA Article 6 — preparedness","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART06_002","Each Party shall develop or strengthen health system functions for: equitable access to clinical care during pandemics; …","WHO Pandemic Agreement","Article 6","","emergency preparedness and response","","","","","","","","Adopted text; multi-component health system obligation; laboratory and procurement components may require specific regul…"
"PA_ART06_003","PA Article 6 — information and reporting","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART06_003","Each Party shall endeavour to develop, strengthen and maintain national health information systems, in accordance with n…","WHO Pandemic Agreement","Article 6","","reporting and accountability","","","","","","","","Adopted text; health information systems may require data governance legislation and cross-agency data sharing framework…"
"PA_ART06_004","PA Article 6 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART06_004","Each Party shall monitor its preparedness capacities and periodically assess the functioning, readiness and gaps in its …","WHO Pandemic Agreement","Article 6","","reporting and accountability","","","","","","","","Adopted text; periodic assessment is an ongoing monitoring obligation; may be integrated with IHR State Party Self-Asses…"
"PA_ART07_001","PA Article 7 — health workforce","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART07_001","Each Party shall take appropriate measures to develop, strengthen, protect, retain and invest in a multidisciplinary, sk…","WHO Pandemic Agreement","Article 7","","health system strengthening","","","","","","","","Adopted text; health workforce development obligation may require regulatory frameworks for training, licensing and depl…"
"PA_ART07_002","PA Article 7 — health workforce","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART07_002","Each Party shall ensure decent work and protect the safety, mental health, well-being and capacity of the health and car…","WHO Pandemic Agreement","Article 7","","legal and regulatory framework","","","","","","","","Adopted text; decent work and non-discrimination obligations may require labour law and occupational health legislation"
"PA_ART07_003","PA Article 7 — health workforce","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART07_003","Each Party shall endeavour to designate or establish national, subnational and/or regional multidisciplinary emergency h…","WHO Pandemic Agreement","Article 7","","emergency preparedness and response","","","","","","","","Adopted text; designation of emergency health teams may require formal legal establishment and inter-agency mandate"
"PA_ART07_004","PA Article 7 — health workforce","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART07_004","Parties shall collaborate to minimize the negative impact of health and care workforce migration on health systems, resp…","WHO Pandemic Agreement","Article 7","","international cooperation","","","","","","","","Adopted text; migration policy dimension may require legal framework provisions on health worker recruitment and bilater…"
"PA_ART07_005","PA Article 7 — health workforce","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART07_005","Parties shall ensure decent work and a safe environment for essential workers during pandemic emergencies, including coo…","WHO Pandemic Agreement","Article 7","","legal and regulatory framework","","","","","","","","Adopted text; supply chain worker protection requires regulatory framework; cross-border transit facilitation may need d…"
"PA_ART08_001","PA Article 8 — health systems","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART08_001","Each Party shall strengthen its national and, where appropriate, regional regulatory authority responsible for authoriza…","WHO Pandemic Agreement","Article 8","","legal and regulatory framework","","","","","","","","Adopted text; regulatory authority strengthening may require legislative establishment and expanded mandate"
"PA_ART08_002","PA Article 8 — health systems","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART08_002","Each Party shall ensure technical capacity and legal, administrative, and financial frameworks for: expedited regulatory…","WHO Pandemic Agreement","Article 8","","legal and regulatory framework","","","","","","","","Adopted text; expedited/emergency authorization requires explicit legal basis in domestic medicines law"
"PA_ART08_003","PA Article 8 — information and reporting","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART08_003","Each Party shall make publicly available and keep updated: information on regulatory processes for pandemic-related heal…","WHO Pandemic Agreement","Article 8","","reporting and accountability","","","","","","","","Adopted text; transparency obligation; can often be achieved through administrative action; legal basis for information …"
"PA_ART08_004","PA Article 8 — health systems","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART08_004","Each Party shall endeavour to adopt, where needed, regulatory reliance mechanisms for pandemic-related health products d…","WHO Pandemic Agreement","Article 8","","legal and regulatory framework","","","","","","","","Adopted text; regulatory reliance requires legal enabling framework in national medicines law; 'endeavour to adopt' soft…"
"PA_ART08_005","PA Article 8 — health systems","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART08_005","Each Party shall encourage relevant developers and manufacturers to diligently seek regulatory authorizations and approv…","WHO Pandemic Agreement","Article 8","","legal and regulatory framework","","","","","","","","Adopted text; promotional obligation; primarily directed at encouraging market actors; no direct domestic legislative an…"
